Date,Open,Close,High,Low,Adj_close,Volume
2013-01-08,5980,6110,6140,5980,5790,69400
2013-01-09,6110,6200,6250,6110,5876,90500
2013-01-10,6270,6200,6270,6160,5876,45500
2013-01-11,6240,6330,6420,6170,5999,118600
2013-01-14,6370,6280,6400,6280,5951,71800
2013-01-15,6280,6250,6370,6170,5923,51000
2013-01-16,6230,6220,6280,6130,5895,61500
2013-01-17,6160,6240,6370,6160,5913,53600
2013-01-18,6240,6250,6320,6210,5923,26100
2013-01-21,6250,6120,6310,6070,5800,70900
2013-01-22,6120,6150,6170,6010,5828,38600
2013-01-23,6150,6150,6200,6040,5828,81900
2013-01-24,6150,6100,6150,6050,5781,37700
2013-01-25,6140,6000,6140,5930,5686,41700
2013-01-28,6010,6010,6080,5980,5696,63900
2013-01-29,5950,6100,6130,5950,5781,41600
2013-01-30,6100,6140,6190,6040,5819,25800
2013-01-31,6100,6030,6170,6030,5714,44100
2013-02-01,6030,5920,6090,5880,5610,71900
2013-02-04,5980,5820,5980,5820,5515,71500
2013-02-05,5790,5670,5800,5590,5373,71000
2013-02-06,5670,5750,5860,5630,5449,41700
2013-02-07,5820,5840,5860,5750,5534,24100
2013-02-08,5800,5920,5940,5780,5610,26700
2013-02-12,5920,5920,5940,5810,5610,16000
2013-02-13,5850,5950,6010,5850,5639,27400
2013-02-14,5950,5960,5990,5900,5648,13800
2013-02-15,5960,6030,6030,5960,5714,19400
2013-02-18,6020,6040,6050,5960,5724,21600
2013-02-19,6040,6090,6120,6000,5771,29400
2013-02-20,6090,6120,6150,6070,5800,22900
2013-02-21,6040,6100,6110,6000,5781,35500
2013-02-22,6020,6120,6150,6020,5800,36300
2013-02-25,6050,5900,6050,5780,5591,149200
2013-02-26,5820,5950,5970,5820,5639,18800
2013-02-27,5950,6040,6080,5910,5724,34700
2013-02-28,6120,6030,6120,5970,5714,37800
2013-03-04,6030,6040,6100,5990,5724,38200
2013-03-05,6030,6040,6050,5980,5724,24800
2013-03-06,6040,6050,6090,5990,5733,41200
2013-03-07,6060,6000,6090,5950,5686,43100
2013-03-08,6010,6050,6080,5950,5733,42700
2013-03-11,6030,6080,6080,5970,5762,33200
2013-03-12,6080,6300,6340,6060,5970,181300
2013-03-13,6300,6450,6490,6250,6113,134700
2013-03-14,6450,6420,6510,6380,6084,84200
2013-03-15,6420,6450,6500,6380,6113,64700
2013-03-18,6450,6320,6550,6320,5989,97300
2013-03-19,6320,6360,6400,6250,6027,78100
2013-03-20,6330,6440,6470,6330,6103,61300
2013-03-21,6450,6370,6530,6310,6037,76100
2013-03-22,6400,6080,6420,6040,5762,202600
2013-03-25,6100,6130,6140,5970,5809,170600
2013-03-26,6130,5940,6170,5880,5629,235000
2013-03-27,5910,6020,6030,5910,5705,32400
2013-03-28,6020,6050,6100,5940,5733,30500
2013-03-29,6100,6110,6130,6050,5790,33900
2013-04-01,6150,6060,6150,5960,5743,36000
2013-04-02,6080,6110,6130,6030,5790,66100
2013-04-03,6120,6180,6210,6090,5857,55100
2013-04-04,6080,6140,6170,5980,5819,52900
2013-04-05,6140,6040,6170,6000,5724,51900
2013-04-08,6040,6010,6100,5990,5696,38100
2013-04-09,6010,6010,6030,5770,5696,142600
2013-04-10,6020,6030,6040,5950,5714,25600
2013-04-11,6060,6110,6140,5990,5790,43400
2013-04-12,6140,6140,6380,6060,5819,152700
2013-04-15,6160,6280,6390,6150,5951,159900
2013-04-16,6200,6370,6530,6200,6037,288200
2013-04-17,6370,6350,6480,6240,6018,142100
2013-04-18,6340,6340,6400,6280,6008,124800
2013-04-19,6300,6170,6340,6150,5847,133000
2013-04-22,6170,6220,6250,6000,5895,65200
2013-04-23,6190,6310,6330,6150,5980,73000
2013-04-24,6320,6330,6430,6280,5999,108500
2013-04-25,6290,6550,6560,6270,6207,263200
2013-04-26,6540,6700,6780,6500,6349,334700
2013-04-29,6700,6680,6750,6580,6331,186200
2013-04-30,6650,6750,6870,6650,6397,254800
2013-05-02,6800,6700,6820,6570,6349,123100
2013-05-03,6700,7170,7180,6630,6795,355900
2013-05-06,7160,7120,7230,7050,6748,174000
2013-05-07,7150,7200,7210,7050,6823,235300
2013-05-08,7230,7300,7420,7220,6918,207100
2013-05-09,7360,7170,7360,7080,6795,116900
2013-05-10,7120,7090,7180,6990,6719,124900
2013-05-13,7100,6920,7170,6850,6558,123400
2013-05-14,6910,6760,7020,6610,6406,191200
2013-05-15,6800,7030,7110,6790,6662,143200
2013-05-16,7160,7250,7380,7130,6871,385600
2013-05-20,7220,7100,7250,7030,6729,94200
2013-05-21,7110,7190,7410,7060,6814,368100
2013-05-22,7210,7100,7210,7050,6729,147400
2013-05-23,7110,6850,7140,6830,6492,170500
2013-05-24,6880,7040,7050,6720,6672,96900
2013-05-27,7030,7020,7060,6940,6653,58600
2013-05-28,7010,7060,7130,6990,6691,46600
2013-05-29,7070,7060,7150,6900,6691,173300
2013-05-30,6990,7050,7060,6980,6681,106600
2013-05-31,7050,6930,7080,6900,6567,68000
2013-06-03,6880,6910,7060,6830,6548,64000
2013-06-04,6910,6780,6970,6650,6425,139400
2013-06-05,6750,6670,6830,6620,6321,51000
2013-06-07,6670,6650,6750,6470,6302,96300
2013-06-10,6680,6810,6820,6630,6454,39100
2013-06-11,6820,6910,6940,6700,6548,82700
2013-06-12,6910,7040,7050,6830,6672,71300
2013-06-13,7010,6990,7050,6850,6624,85700
2013-06-14,6990,7000,7100,6900,6634,84900
2013-06-17,7000,6970,7100,6810,6605,63000
2013-06-18,6930,6970,6990,6800,6605,60800
2013-06-19,6940,6950,7040,6760,6586,161500
2013-06-20,6900,6620,6930,6620,6274,125200
2013-06-21,6400,6510,6620,6350,6169,104500
2013-06-24,6620,6530,6620,6500,6188,32800
2013-06-25,6430,6230,6610,6150,5904,130000
2013-06-26,6260,6380,6450,6260,6046,49500
2013-06-27,6510,6550,6560,6420,6207,41400
2013-06-28,6620,6640,6660,6550,6293,26000
2013-07-01,6620,6860,6900,6610,6501,111700
2013-07-02,6780,6820,6890,6760,6463,35400
2013-07-03,6870,6720,6950,6660,6368,98700
2013-07-04,6800,6810,6890,6700,6454,61600
2013-07-05,6870,6890,6930,6780,6530,82300
2013-07-08,6900,6850,6910,6740,6492,23600
2013-07-09,6860,6770,6890,6700,6416,26900
2013-07-10,6810,6760,6810,6720,6406,23500
2013-07-11,6760,6830,6850,6720,6473,30000
2013-07-12,6830,6820,6870,6770,6463,35900
2013-07-15,6850,6820,6900,6800,6463,38700
2013-07-16,6850,6800,6850,6760,6444,17900
2013-07-17,6820,6880,6880,6770,6520,34000
2013-07-18,6880,6900,6900,6810,6539,35800
2013-07-19,6930,7090,7190,6930,6719,175800
2013-07-22,7140,7180,7230,7090,6804,124700
2013-07-23,7180,7100,7180,7040,6729,50300
2013-07-24,7100,7090,7120,7050,6719,31100
2013-07-25,7110,7140,7150,6970,6766,62800
2013-07-26,7150,7040,7160,7020,6672,51900
2013-07-29,7000,7030,7120,6940,6662,54800
2013-07-30,7050,6940,7050,6910,6577,31300
2013-07-31,6940,7000,7080,6830,6634,96000
2013-08-01,7080,6880,7080,6880,6520,73600
2013-08-02,6900,6870,6950,6760,6511,83000
2013-08-05,6850,7030,7080,6770,6662,174800
2013-08-06,7050,6970,7070,6910,6605,78000
2013-08-07,6950,6870,6970,6800,6511,78100
2013-08-08,6870,6700,6940,6590,6349,196800
2013-08-09,6700,6700,6730,6570,6349,67300
2013-08-12,6710,6600,6750,6540,6255,68300
2013-08-13,6570,6530,6640,6490,6188,44800
2013-08-14,6510,6710,6720,6500,6359,57200
2013-08-16,6620,6720,6720,6570,6368,50700
2013-08-19,6730,6580,6730,6550,6236,86500
2013-08-20,6570,6410,6590,6360,6075,106700
2013-08-21,6410,6380,6590,6230,6046,66300
2013-08-22,6300,6120,6300,6110,5800,119800
2013-08-23,6140,6120,6220,6020,5800,83800
2013-08-26,6140,6100,6180,6070,5781,17600
2013-08-27,6100,6100,6160,5980,5781,40000
2013-08-28,6090,6100,6130,5980,5781,31100
2013-08-29,6120,6170,6200,6060,5847,60600
2013-08-30,6170,6210,6240,6120,5885,33400
2013-09-02,6140,6130,6200,6060,5809,45800
2013-09-03,6130,6080,6150,6020,5762,50300
2013-09-04,6060,6010,6110,5950,5696,52500
2013-09-05,6010,5650,6050,5600,5354,395500
2013-09-06,5650,5750,5820,5650,5449,130500
2013-09-09,5810,5800,5840,5730,5496,56200
2013-09-10,5780,5800,5810,5670,5496,96400
2013-09-11,5800,5830,5840,5730,5525,42400
2013-09-12,5810,5810,5920,5790,5506,63800
2013-09-13,5820,5800,5850,5740,5496,33000
2013-09-16,5800,5780,5820,5710,5478,38700
2013-09-17,5750,5800,5820,5720,5496,20800
2013-09-23,5770,5790,5830,5770,5487,18000
2013-09-24,5760,5790,5820,5730,5487,26200
2013-09-25,5760,5790,5840,5700,5487,32800
2013-09-26,5820,5790,5820,5720,5487,29800
2013-09-27,5770,6020,6050,5770,5705,69700
2013-09-30,6020,6010,6060,5930,5696,33900
2013-10-01,6000,5960,6030,5910,5648,26500
2013-10-02,5980,5920,6040,5920,5610,41400
2013-10-04,5890,5950,5980,5850,5639,25400
2013-10-07,5860,5830,5960,5830,5525,35400
2013-10-08,5870,5800,5870,5730,5496,24400
2013-10-10,5770,5730,5850,5730,5430,8600
2013-10-11,5780,5840,5890,5730,5534,26800
2013-10-14,5840,5860,5970,5800,5553,18500
2013-10-15,5940,5840,5940,5800,5534,11900
2013-10-16,5840,5780,5870,5750,5478,14800
2013-10-17,5800,5630,5840,5600,5335,83500
2013-10-18,5590,5530,5680,5490,5241,72900
2013-10-21,5530,5550,5610,5530,5260,37800
2013-10-22,5550,5530,5610,5530,5241,24400
2013-10-23,5540,5590,5690,5540,5297,22900
2013-10-24,5570,5630,5650,5570,5335,13900
2013-10-25,5630,5640,5670,5580,5345,29800
2013-10-28,5650,5660,5690,5610,5364,23000
2013-10-29,5660,5670,5670,5600,5373,18800
2013-10-30,5670,5660,5680,5580,5364,16800
2013-10-31,5670,5570,5670,5570,5279,32600
2013-11-01,5590,5590,5660,5550,5297,20100
2013-11-04,5580,5530,5610,5460,5241,31300
2013-11-05,5560,5440,5560,5380,5155,35800
2013-11-06,5390,5410,5460,5370,5127,20700
2013-11-07,5430,5340,5440,5270,5061,56700
2013-11-08,5330,5250,5330,5180,4975,39900
2013-11-11,5250,5140,5300,5070,4871,34800
2013-11-12,5140,5230,5230,5130,4956,28600
2013-11-13,5250,5150,5250,5130,4880,6900
2013-11-14,5130,5190,5240,5080,4918,34900
2013-11-15,5200,5170,5200,5100,4899,17800
2013-11-18,5140,5120,5140,4965,4852,144200
2013-11-19,5050,5040,5120,4980,4776,69400
2013-11-20,5000,5070,5120,5000,4805,72100
2013-11-21,5010,5080,5090,4985,4814,51400
2013-11-22,5100,5000,5110,4985,4738,24700
2013-11-25,5000,5000,5050,4965,4738,49200
2013-11-26,5030,5070,5070,4970,4805,65700
2013-11-27,5070,5040,5070,4980,4776,42700
2013-11-28,5040,4985,5040,4985,4724,54200
2013-11-29,5050,5000,5050,4975,4738,34200
2013-12-02,5000,4970,5030,4900,4710,122700
2013-12-03,4960,4850,4980,4850,4596,94900
2013-12-04,4850,4845,4900,4780,4591,52500
2013-12-05,4810,4740,4865,4720,4492,66100
2013-12-06,4760,4860,4895,4760,4606,35800
2013-12-09,4900,4895,4900,4820,4639,28200
2013-12-10,4910,4865,4910,4790,4610,34800
2013-12-11,4800,4865,4865,4790,4610,28400
2013-12-12,4805,4890,4980,4800,4634,57900
2013-12-13,4890,4855,4900,4800,4601,18300
2013-12-16,4850,4800,4850,4780,4549,33600
2013-12-17,4785,4655,4800,4640,4411,183200
2013-12-18,4685,4645,4700,4590,4402,58300
2013-12-19,4645,4480,4765,4480,4245,122100
2013-12-20,4490,4545,4605,4430,4307,90700
2013-12-23,4515,4650,4650,4515,4407,48300
2013-12-24,4680,4660,4705,4600,4416,25600
2013-12-26,4680,4580,4735,4555,4340,442600
2013-12-27,4500,4430,4550,4395,4263,1318100
2013-12-30,4315,4390,4455,4315,4225,124700
2014-01-02,4440,4440,4510,4410,4273,99400
2014-01-03,4420,4540,4575,4420,4369,107100
2014-01-06,4575,4555,4580,4500,4384,71800
2014-01-07,4555,4580,4625,4545,4408,103200
2014-01-08,4630,4730,4730,4580,4552,96900
2014-01-09,4785,4735,4785,4685,4557,164900
2014-01-10,4760,4700,4770,4680,4523,56900
2014-01-13,4740,4700,4740,4685,4523,76800
2014-01-14,4725,4690,4725,4685,4513,57800
2014-01-15,4700,4750,4845,4700,4571,82200
2014-01-16,4780,4860,4875,4775,4677,348200
2014-01-17,4910,4910,4920,4855,4725,112800
2014-01-20,4930,4995,4995,4850,4807,96500
2014-01-21,4950,4960,4995,4900,4773,74900
2014-01-22,4935,4970,4990,4920,4783,76400
2014-01-23,4945,4855,4970,4835,4672,79600
2014-01-24,4855,4865,4895,4745,4682,75900
2014-01-27,4755,4800,4805,4745,4619,49700
2014-01-28,4800,4830,4875,4745,4648,63300
2014-01-29,4790,4925,4935,4790,4740,48300
2014-02-03,4925,4970,5100,4880,4783,156900
2014-02-04,4915,4900,4960,4860,4716,56800
2014-02-05,4890,4880,4945,4875,4696,58000
2014-02-06,4860,4855,4900,4825,4672,46300
2014-02-07,4865,4890,4910,4840,4706,49400
2014-02-10,4920,4850,4930,4830,4667,79900
2014-02-11,4820,4865,4890,4820,4682,31200
2014-02-12,4865,4830,4910,4830,4648,55300
2014-02-13,4810,4790,4850,4785,4610,39100
2014-02-14,4790,4690,4820,4670,4513,123200
2014-02-17,4730,4710,4735,4680,4533,50100
2014-02-18,4710,4715,4735,4675,4538,54600
2014-02-19,4715,4640,4715,4625,4465,101000
2014-02-20,4655,4675,4685,4585,4499,119500
2014-02-21,4675,4695,4715,4660,4518,58400
2014-02-24,4715,4840,4870,4690,4658,118600
2014-02-25,4855,4780,4865,4780,4600,66500
2014-02-26,4830,4920,4920,4800,4735,142600
2014-02-27,4990,5090,5160,4960,4898,351900
2014-02-28,5100,5190,5250,5070,4995,185300
2014-03-03,5290,5390,5530,5130,5187,302600
2014-03-04,5380,5390,5450,5310,5187,123800
2014-03-05,5410,5500,5610,5330,5293,295700
2014-03-06,5500,5450,5550,5400,5245,120100
2014-03-07,5460,5490,5640,5450,5283,158300
2014-03-10,5490,5460,5550,5330,5255,150300
2014-03-11,5490,5690,5720,5460,5476,188300
2014-03-12,5690,5650,5710,5530,5437,148500
2014-03-13,5650,5860,5890,5580,5640,218100
2014-03-14,5770,5780,5870,5700,5563,161600
2014-03-17,5750,5600,5750,5510,5389,141700
2014-03-18,5640,5740,5740,5590,5524,88100
2014-03-19,5740,5720,5780,5600,5505,77400
2014-03-20,5710,5700,5770,5630,5486,55500
2014-03-21,5790,5740,5790,5660,5524,49800
2014-03-24,5780,5740,5780,5680,5524,76500
2014-03-25,5750,5730,5750,5600,5514,96900
2014-03-26,5710,5720,5730,5650,5505,64000
2014-03-27,5690,5590,5710,5470,5380,137800
2014-03-28,5590,5560,5610,5350,5351,157200
2014-03-31,5500,5530,5580,5440,5322,101600
2014-04-01,5480,5580,5580,5420,5370,95000
2014-04-02,5610,5710,5730,5560,5495,105800
2014-04-03,5700,5710,5770,5670,5495,81300
2014-04-04,5750,5800,5810,5690,5582,91600
2014-04-07,5800,5740,5810,5670,5524,89900
2014-04-08,5680,5670,5730,5600,5457,44900
2014-04-09,5700,5680,5700,5580,5466,71800
2014-04-10,5700,5720,5730,5630,5505,74900
2014-04-11,5700,5920,5950,5700,5697,146500
2014-04-14,5930,5950,5960,5800,5726,81700
2014-04-15,5950,6050,6070,5910,5822,111200
2014-04-16,6000,6050,6170,6000,5822,121600
2014-04-17,6050,6050,6100,5950,5822,37000
2014-04-18,6090,6020,6110,5960,5794,35900
2014-04-21,6020,6040,6060,5960,5813,59300
2014-04-22,6040,6080,6150,5950,5851,73000
2014-04-23,6030,6080,6120,6010,5851,36300
2014-04-24,6040,6040,6100,5980,5813,30300
2014-04-25,6010,6020,6050,5920,5794,48300
2014-04-28,5960,6010,6020,5940,5784,35800
2014-04-29,6010,5950,6050,5870,5726,31200
2014-04-30,5920,6000,6000,5880,5774,62300
2014-05-02,5990,6050,6050,5970,5822,46200
2014-05-07,6040,6090,6120,6020,5861,77600
2014-05-08,6050,6050,6100,6030,5822,28200
2014-05-09,6050,6030,6060,5950,5803,35200
2014-05-12,6030,5940,6040,5880,5717,66300
2014-05-13,5930,5890,5990,5800,5668,99400
2014-05-14,5880,5970,5970,5830,5745,23500
2014-05-15,5970,5980,5990,5900,5755,27000
2014-05-16,5970,6060,6080,5960,5832,55800
2014-05-19,6080,6040,6080,5950,5813,32300
2014-05-20,6050,6000,6050,5970,5774,37300
2014-05-21,5960,5950,6000,5900,5726,19300
2014-05-22,5950,5940,5970,5880,5717,62900
2014-05-23,5910,5920,5970,5890,5697,30400
2014-05-26,5960,5910,5990,5910,5688,23500
2014-05-27,5980,5890,5980,5810,5668,64100
2014-05-28,5810,5860,5890,5800,5640,43900
2014-05-29,5890,5780,5890,5770,5563,27100
2014-05-30,5750,5780,5800,5650,5563,81900
2014-06-02,5780,5800,5850,5700,5582,28200
2014-06-03,5800,5790,5830,5710,5572,38400
2014-06-05,5750,5680,5750,5620,5466,35000
2014-06-09,5600,5670,5750,5560,5457,29700
2014-06-10,5680,5640,5680,5600,5428,19800
2014-06-11,5660,5640,5670,5600,5428,23300
2014-06-12,5640,5640,5680,5580,5428,23800
2014-06-13,5650,5630,5650,5500,5418,37400
2014-06-16,5540,5700,5730,5540,5486,27400
2014-06-17,5720,5730,5750,5650,5514,19500
2014-06-18,5730,5740,5750,5650,5524,15500
2014-06-19,5750,5640,5760,5640,5428,14400
2014-06-20,5660,5630,5710,5530,5418,32600
2014-06-23,5680,5650,5900,5520,5437,47300
2014-06-24,5590,5520,5680,5500,5312,35100
2014-06-25,5540,5550,5590,5400,5341,48700
2014-06-26,5470,5590,5680,5470,5380,46900
2014-06-27,5590,5560,5600,5490,5351,13200
2014-06-30,5580,5670,5690,5510,5457,22100
2014-07-01,5670,5650,5670,5520,5437,22400
2014-07-02,5650,5660,5740,5620,5447,48000
2014-07-03,5660,5630,5700,5520,5418,29900
2014-07-04,5620,5540,5640,5500,5332,38500
2014-07-07,5540,5480,5540,5400,5274,40200
2014-07-08,5470,5530,5550,5430,5322,33800
2014-07-09,5460,5530,5530,5410,5322,32300
2014-07-10,5510,5510,5550,5440,5303,13700
2014-07-11,5460,5470,5550,5430,5264,20900
2014-07-14,5460,5490,5520,5400,5283,54900
2014-07-15,5500,5630,5760,5430,5418,43600
2014-07-16,5670,5600,5670,5520,5389,52500
2014-07-17,5600,5490,5600,5420,5283,50700
2014-07-18,5470,5440,5500,5410,5235,46300
2014-07-21,5430,5470,5510,5420,5264,27600
2014-07-22,5490,5440,5490,5350,5235,32500
2014-07-23,5410,5220,5470,5200,5024,160500
2014-07-24,5210,5210,5260,5190,5014,75700
2014-07-25,5230,5200,5230,5170,5004,78700
2014-07-28,5220,5210,5260,5200,5014,71700
2014-07-29,5210,5060,5240,5060,4870,166100
2014-07-30,5080,5100,5140,5020,4908,69600
2014-07-31,5100,5100,5130,4985,4908,53500
2014-08-01,5050,5090,5100,4985,4898,21700
2014-08-04,5090,5080,5140,5040,4889,50100
2014-08-05,5050,5040,5100,5020,4850,44200
2014-08-06,5080,5000,5080,4995,4812,48300
2014-08-07,4990,5000,5060,4925,4812,69600
2014-08-08,4970,4920,4980,4905,4735,40200
2014-08-11,4955,5060,5080,4930,4870,34200
2014-08-12,5020,5100,5110,5020,4908,84400
2014-08-13,5070,5110,5130,4985,4918,110300
2014-08-14,5110,5110,5140,5050,4918,39200
2014-08-18,5170,5150,5230,5100,4956,83600
2014-08-19,5150,5150,5170,5100,4956,94300
2014-08-20,5150,5120,5160,5080,4927,61900
2014-08-21,5020,5000,5090,4940,4812,168700
2014-08-22,5000,5050,5060,4975,4860,40800
2014-08-25,5050,5040,5080,4960,4850,45900
2014-08-26,5030,5170,5260,5000,4975,94500
2014-08-27,5170,5170,5210,5120,4975,55400
2014-08-28,5160,5190,5230,5100,4995,80100
2014-08-29,5190,5170,5200,5130,4975,37300
2014-09-01,5160,5190,5250,5140,4995,48900
2014-09-02,5200,5300,5300,5160,5101,60900
2014-09-03,5300,5400,5410,5230,5197,92500
2014-09-04,5400,5340,5420,5300,5139,98800
2014-09-05,5340,5390,5440,5320,5187,27700
2014-09-11,5390,5600,5900,5350,5389,621400
2014-09-12,5670,5540,5670,5500,5332,101700
2014-09-15,5540,5520,5570,5420,5312,59900
2014-09-16,5520,5530,5590,5460,5322,38500
2014-09-17,5570,5490,5570,5400,5283,85400
2014-09-18,5520,5480,5530,5440,5274,29400
2014-09-19,5450,5460,5520,5450,5255,43300
2014-09-22,5520,5470,5520,5430,5264,51500
2014-09-23,5470,5450,5520,5420,5245,27400
2014-09-24,5420,5430,5450,5350,5226,68300
2014-09-25,5430,5490,5530,5400,5283,119900
2014-09-26,5460,5510,5560,5440,5303,71100
2014-09-29,5500,5450,5530,5420,5245,65200
2014-09-30,5450,5400,5490,5340,5197,56400
2014-10-01,5400,5320,5420,5270,5120,120900
2014-10-02,5310,5510,5600,5150,5303,124400
2014-10-06,5500,5500,5590,5460,5293,46500
2014-10-07,5460,5710,5770,5460,5495,199900
2014-10-08,5720,5800,5800,5600,5582,87100
2014-10-10,5790,5890,5930,5700,5668,131900
2014-10-13,5860,5600,5860,5600,5389,151400
2014-10-14,5600,5800,5810,5600,5582,69400
2014-10-15,5800,5990,6040,5700,5765,162300
2014-10-16,5990,6260,6370,5910,6025,416000
2014-10-17,6250,6280,6380,6200,6044,242700
2014-10-20,6310,6280,6440,6170,6044,152400
2014-10-21,6250,6330,6330,6090,6092,163200
2014-10-22,6370,6360,6400,6290,6121,96900
2014-10-23,6300,6280,6370,6200,6044,106500
2014-10-24,6230,6200,6300,6060,5967,235900
2014-10-27,6140,6500,6560,6100,6256,318200
2014-10-28,6500,6350,6500,6330,6111,98200
2014-10-29,6330,6220,6370,6210,5986,105900
2014-10-30,6190,6140,6300,6100,5909,149500
2014-10-31,6100,6100,6140,6030,5871,58200
2014-11-03,6100,6100,6200,6010,5871,44400
2014-11-04,6100,5830,6150,5800,5611,181900
2014-11-05,5790,5830,5890,5780,5611,64000
2014-11-06,5750,5800,5920,5720,5582,72200
2014-11-07,5750,5940,5940,5720,5717,38800
2014-11-10,5980,5920,6020,5890,5697,42200
2014-11-11,5930,5960,6050,5830,5736,26100
2014-11-12,5980,6060,6080,5890,5832,53200
2014-11-13,6060,6050,6100,5990,5822,33200
2014-11-14,6060,6000,6070,5950,5774,38300
2014-11-17,6000,5800,6000,5740,5582,121300
2014-11-18,5810,5780,5870,5750,5563,65000
2014-11-19,5840,5870,5890,5800,5649,50900
2014-11-20,5850,5850,5920,5790,5630,109200
2014-11-21,5850,5880,5900,5780,5659,88500
2014-11-24,5880,5820,5890,5700,5601,80500
2014-11-25,5820,5850,5850,5790,5630,18500
2014-11-26,5850,5950,5960,5800,5726,31700
2014-11-27,5950,5860,5980,5840,5640,28500
2014-11-28,5860,5790,5870,5790,5572,42300
2014-12-01,5840,5880,6040,5820,5659,84400
2014-12-02,5870,5820,5870,5680,5601,85200
2014-12-03,5770,5760,5820,5700,5543,46400
2014-12-04,5750,5660,5790,5650,5447,52200
2014-12-05,5660,5630,5700,5590,5418,31600
2014-12-08,5000,5110,5400,5000,4918,672300
2014-12-09,5130,5170,5230,5090,4975,221800
2014-12-10,5170,5180,5270,5100,4985,50700
2014-12-11,5180,5200,5210,5140,5004,55400
2014-12-12,5160,5450,5470,5150,5245,101700
2014-12-15,5350,5570,5570,5350,5360,102100
2014-12-16,5530,5490,5540,5450,5283,41900
2014-12-17,5510,5410,5510,5390,5206,50500
2014-12-18,5310,5280,5410,5200,5081,50300
2014-12-19,5280,5250,5340,5160,5052,59700
2014-12-22,5250,5190,5280,5120,4995,35100
2014-12-23,5190,5280,5300,5190,5081,18400
2014-12-24,5280,5420,5430,5230,5216,24800
2014-12-26,5420,5680,5940,5420,5466,345800
2014-12-29,5700,5680,5730,5580,5544,76900
2014-12-30,5640,5570,5730,5500,5437,95300
2015-01-02,5450,5530,5570,5450,5398,48700
2015-01-05,5430,5500,5590,5400,5369,47200
2015-01-06,5480,5470,5570,5450,5339,49200
2015-01-07,5470,5540,5580,5400,5408,42500
2015-01-08,5550,5500,5600,5400,5369,65000
2015-01-09,5550,5540,5580,5490,5408,78600
2015-01-12,5540,5560,5660,5540,5427,42800
2015-01-13,5560,5600,5640,5550,5466,39500
2015-01-14,5680,5720,5790,5650,5583,83100
2015-01-15,5730,5750,5800,5630,5613,38500
2015-01-16,5750,5640,5750,5520,5505,57300
2015-01-19,5680,5680,5760,5640,5544,49500
2015-01-20,5670,5600,5710,5550,5466,51300
2015-01-21,5590,5610,5670,5550,5476,27000
2015-01-22,5610,5550,5610,5500,5417,77300
2015-01-23,5550,5600,5620,5540,5466,39200
2015-01-26,5620,5610,5670,5580,5476,24500
2015-01-27,5610,5570,5610,5520,5437,43200
2015-01-28,5530,5550,5570,5470,5417,58800
2015-01-29,5500,5600,5620,5500,5466,50000
2015-01-30,5620,5980,6300,5600,5837,646500
2015-02-02,5980,5910,6000,5810,5769,181000
2015-02-03,5890,5930,6050,5850,5788,88400
2015-02-04,5950,5890,5950,5850,5749,84700
2015-02-05,5890,5890,5970,5830,5749,62400
2015-02-06,5920,5980,6100,5860,5837,113300
2015-02-09,5940,5940,6050,5900,5798,125000
2015-02-10,6000,5930,6080,5860,5788,64400
2015-02-11,5940,6010,6010,5910,5867,65400
2015-02-12,6010,6000,6080,5950,5857,58300
2015-02-13,6000,6000,6040,5960,5857,46100
2015-02-16,6020,6160,6250,5990,6013,310200
2015-02-17,6200,6080,6210,5980,5935,208800
2015-02-23,6090,6130,6150,5990,5984,96700
2015-02-24,6240,6300,6340,6160,6150,180800
2015-02-25,6350,6250,6370,6230,6101,111800
2015-02-26,6250,6270,6310,6220,6120,102400
2015-02-27,6270,6250,6330,6190,6101,91400
2015-03-02,6260,6240,6320,6190,6091,85200
2015-03-03,6240,6350,6400,6170,6198,78600
2015-03-04,6350,6300,6400,6290,6150,56000
2015-03-05,6300,6410,6440,6300,6257,112900
2015-03-06,6410,6510,6600,6410,6355,161600
2015-03-09,6500,6500,6600,6450,6345,46200
2015-03-10,6500,6470,6580,6390,6316,106600
2015-03-11,6390,6640,6890,6390,6482,124300
2015-03-12,6640,6720,6740,6560,6560,114700
2015-03-13,6720,6770,6790,6630,6608,73600
2015-03-16,6770,6900,6930,6770,6735,145900
2015-03-17,6910,6900,6920,6830,6735,92400
2015-03-18,6900,7040,7090,6790,6872,158000
2015-03-19,7090,7040,7140,6970,6872,111600
2015-03-20,7070,7250,7350,7040,7077,421200
2015-03-23,7330,7680,7940,7280,7497,671900
2015-03-24,7750,7770,7810,7520,7585,232700
2015-03-25,7770,7680,7800,7580,7497,202800
2015-03-26,7670,7790,7920,7600,7604,266100
2015-03-27,7670,7470,7760,7400,7292,204200
2015-03-30,7470,7500,7550,7400,7321,138400
2015-03-31,7540,7510,7550,7450,7331,108000
2015-04-01,7540,7670,7820,7430,7487,296500
2015-04-02,7770,7560,7770,7560,7380,133300
2015-04-03,7590,7520,7650,7420,7341,88500
2015-04-06,7490,7510,7640,7490,7331,107700
2015-04-07,7590,7540,7590,7480,7360,92800
2015-04-08,7540,7840,7900,7510,7653,254000
2015-04-09,7890,8620,8890,7870,8414,1022600
2015-04-10,8700,8680,8750,8450,8473,295300
2015-04-13,8700,8610,9140,8600,8405,379800
2015-04-14,8680,8910,9090,8540,8698,346400
